name,AA_KRA_TOTAAL_S.0,DR_AANPASSINGSVERMOGEN_S.0,DR_AV_MATE_VAN_VERHARDING_S.0,DR_AV_MATE_VAN_VERHARDING_V.0,DR_AV_ZOETWATER_BESCHIKBAARHEID_S.0,DR_AV_ZOETWATER_BESCHIKBAARHEID_V.0,DR_BLOOTSTELLING_S.0,DR_BS_GROEN_PRIVAAT_S.0,DR_BS_GROEN_PRIVAAT_V.0,DR_BS_GROEN_PUBLIEK_S.0,DR_BS_GROEN_PUBLIEK_V.0,DR_GEVOELIGHEID_S.0,DR_GV_BODEMDALING_S.0,DR_GV_BODEMDALING_V.0,DR_GV_FUNDERINGSSCHADE_S.0,DR_GV_FUNDERINGSSCHADE_V.0,DR_GV_HOOFD_GROEN_STRUCTUUR_S.0,DR_GV_HOOFD_GROEN_STRUCTUUR_V.0,DR_GV_SCHADE_AAN_GROEN_S.0,DR_GV_SCHADE_AAN_GROEN_V.0,DR_GV_VERZILTING_GRONDWATER_S.0,DR_GV_VERZILTING_GRONDWATER_V.0,DR_KLIMAATOMSTANDIGHEID_S.0,DR_KO_GRONDWATER_S.0,DR_KO_GRONDWATER_V.0,DR_TOTAAL_S.0,HI_AANPASSINGSVERMOGEN_S.0,HI_AV_LATK_S.0,HI_AV_LATK_V.0,HI_AV_TOEGANG_TOT_TUIN_S.0,HI_AV_TOEGANG_TOT_TUIN_V.0,HI_BLOOTSTELLING_S.0,HI_BS_AANTAL_INWONERS_V.0,HI_BS_ANTAL_INWONERS_S.0,HI_BS_DRUK_OPENBARE_RUIMTE_S.0,HI_BS_DRUK_OPENBARE_RUIMTE_V.0,HI_BS_SCHADUW_OP_LOOPGEBIEDEN_S.0,HI_BS_SCHADUW_OP_LOOPGEBIEDEN_V.0,HI_GEVOELIGHEID_S.0,HI_GV_AANTAL_65PLUS_S.0,HI_GV_AANTAL_65_INWONERS_V.0,HI_GV_AANTAL_LAAGOPGELEIDEN_V.0,HI_GV_AANTAL_LAAG_OPGELEIDEN_S.0,HI_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_S.0,HI_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_V.0,HI_GV_INWONERS_BEPERKT_MOBIEL_S.0,HI_GV_INWONERS_BEPERKT_MOBIEL_V.0,HI_GV_INWONERS_ONDER_SOCIAAL_MINIMUM_S.0,HI_GV_INWONERS_ONDER_SOCIAAL_MINIMUM_V.0,HI_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,HI_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,HI_KLIMAATOMSTANDIGHEID_S.0,HI_KO_PET_S.0,HI_KO_PET_V.0,HI_TOTAAL_S.0,WO_AANPASSINGSVERMOGEN_S.0,WO_AV_GROENPRIVAAT_S.0,WO_AV_GROENPRIVAAT_V.0,WO_AV_GROENPUBLIEK_S.0,WO_AV_GROENPUBLIEK_V.0,WO_AV_ONTWATERINGSDIEPTE_S.0,WO_AV_ONTWATERINGSDIEPTE_V.0,WO_BLOOTSTELLING_S.0,WO_BL_DRUK_OPENBARE_RUIMTE_V.0,WO_BS_AANTAL_INWONERS_S.0,WO_BS_AANTAL_INWONERS_V.0,WO_BS_DRUK_OPENBARE_RUIMTE_S.0,WO_BS_VITAAL_EN_KWETSBAAR_S.0,WO_BS_VITAAL_EN_KWETSBAAR_V.0,WO_BS_WATER_OP_PLUSNET_S.0,WO_BS_WATER_OP_PLUSNET_V.0,WO_BS_WATER_OP_STRAAT_S.0,WO_BS_WATER_OP_STRAAT_V.0,WO_BS_WATER_TEGEN_GEVEL_S.0,WO_BS_WATER_TEGEN_GEVEL_V.0,WO_GEVOELIGHEID_S.0,WO_GV_AANTAL_65_INWONERS_S.0,WO_GV_AANTAL_65_INWONERS_V.0,WO_GV_AANTAL_LAAG_OPGELEIDEN_S.0,WO_GV_AANTAL_LAAG_OPGELEIDEN_V.0,WO_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_S.0,WO_GV_AANTAL_LANGDURIG_ZIEKE_INWONERS_V.0,WO_GV_INWONERS_MOBILITEIT_S.0,WO_GV_INWONERS_MOBILITEIT_V.0,WO_GV_OPPERVLAKTE_WATER_S.0,WO_GV_OPPERVLAKTE_WATER_V.0,WO_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,WO_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,WO_GV_SOCIAAL_MINIMUM_S.0,WO_GV_SOCIAAL_MINIMUM_V.0,WO_GV_TYPE_RIOLERING_S.0,WO_GV_TYPE_RIOLERING_V.0,WO_KLIMAATOMSTANDIGHEID_S.0,WO_KO_WATERDIEPTE_S.0,WO_KO_WATERDIEPTE_V.0,WO_TOTAAL_S.0,WV_AANPASSINGSVERMOGEN_S.0,WV_AV_AANKOMSTTIJD_S.0,WV_AV_EVACUATIE_AANKOMSTTIJD_V.0,WV_AV_VERTICALE_EVACUATIE_ROUTES_S.0,WV_AV_VERTICALE_EVACUATIE_ROUTES_V.0,WV_BLOOTSTELLING_S.0,WV_BS_AANTAL_INWONERS_S.0,WV_BS_AANTAL_INWONERS_V.0,WV_BS_OVERSTROMINGSDUUR_S.0,WV_BS_OVERSTROMINGSDUUR_V.0,WV_BS_VITAAL_EN_KWETSBAAR_S.0,WV_BS_VITAAL_EN_KWETSBAAR_V.0,WV_GEVOELIGHEID_S.0,WV_GV_AANTAL_65PLUS_S.0,WV_GV_AANTAL_65PLUS_V.0,WV_GV_AANTAL_LAAG_OPGELEIDEN_S.0,WV_GV_AANTAL_LAAG_OPGELEIDEN_V.0,WV_GV_AANTAL_LANGDURING_ZIEKE_INWONERS_S.0,WV_GV_AANTAL_LANGDURING_ZIEKE_INWONERS_V.0,WV_GV_INWONERS_MOBILITEIT_S.0,WV_GV_INWONERS_MOBILITEIT_V.0,WV_GV_INWONERS_SOCIAAL_MINIMUM_S.0,WV_GV_INWONERS_SOCIAAL_MINIMUM_V.0,WV_GV_PANDEN_MET_KWETSBARE_GROEPEN_S.0,WV_GV_PANDEN_MET_KWETSBARE_GROEPEN_V.0,WV_KLIMAATOMSTANDIGHEID_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_10000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_10000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_1000_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_1000_V.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100_S.0,WV_KO_OVERSTROMINGSDIEPTE_1_X_100_V.0,WV_TOTAAL_S.0
RK_Andreasterrein,2.8,2.0,3.0,53.0,1.0,21.74,3.5,4.0,45.0,3.0,36.0,2.8,2.0,0.190987,1.0,0.0,4.0,0.257658,5.0,1.09703,2.0,5.0,3.0,3.0,1.1,2.825,3.5,3.0,2.317073,4.0,0.038651,2.33,1250.0,3.0,1.0,50.262169,3.0,0.209,2.83,2.0,130.0,170.0,3.0,2.0,26.0,4.0,9.0,3.0,8.0,3.0,0.016539,4.0,4.0,37.22,3.17,2.67,2.0,45.0,3.0,36.0,3.0,0.0,2.5,50.262169,3.0,1250.0,1.0,1.0,0.0,4.0,0.005,3.0,0.141855,3.0,0.227273,2.38,2.0,130.0,3.0,170.0,2.0,26.0,4.0,9.0,1.0,21.74,3.0,0.016539,3.0,8.0,1.0,0.0,2.0,2.0,0.0177,2.3875,2.5,3.0,14.070016,2.0,1.550497,3.0,3.0,1250.0,5.0,4.05344,1.0,0.0,2.83,2.0,9.0,3.0,170.0,2.0,61.624269,4.0,9.0,3.0,8.0,3.0,0.016539,3.0,3.0,0.61,3.0,0.94,3.0,0.94,3.0,0.69,2.83
RK_Frederik Hendrikbuurt Noord,2.8,2.5,3.0,60.0,2.0,14.18,3.5,4.0,48.0,3.0,37.0,4.0,3.0,0.3383,4.0,8.013552,4.0,0.111079,5.0,0.500867,4.0,3.0,3.0,3.0,1.169286,3.25,1.5,2.0,1.653727,1.0,0.58655,2.67,3860.0,5.0,1.0,98.904919,2.0,0.363,3.5,5.0,455.0,460.0,4.0,3.0,27.0,3.0,7.0,4.0,13.0,2.0,0.004917,3.0,3.0,36.63,2.67,2.67,2.0,48.0,3.0,37.0,3.0,0.885,2.5,98.904919,5.0,3860.0,1.0,1.0,0.0,4.0,0.003,2.0,0.026137,2.0,0.172199,3.5,5.0,455.0,4.0,460.0,3.0,27.0,3.0,7.0,2.0,14.18,2.0,0.004917,4.0,13.0,5.0,0.830514,1.0,1.0,0.0077,2.4175,3.5,3.0,12.367884,4.0,2.387539,3.0,5.0,3860.0,3.0,3.0,1.0,0.0,3.5,5.0,7.0,4.0,460.0,3.0,197.534045,3.0,7.0,4.0,13.0,2.0,0.004917,1.5,3.0,0.53,1.0,0.09,1.0,0.03,1.0,0.0,2.88
RK_Haveneiland Noordoost,2.79,3.0,4.0,79.0,2.0,12.77,1.0,1.0,9.0,1.0,14.0,3.0,1.0,0.082032,1.0,0.0,3.0,0.047688,5.0,0.496839,5.0,0.0,3.0,3.0,1.1,2.5,3.5,3.0,2.763255,4.0,0.051588,3.0,5850.0,5.0,1.0,20.214172,3.0,0.265,3.83,4.0,295.0,940.0,5.0,3.0,27.0,4.0,8.0,3.0,8.0,4.0,0.992575,3.0,3.0,36.9,3.33,4.33,5.0,9.0,5.0,14.0,3.0,0.0,2.5,20.214172,5.0,5850.0,1.0,1.0,0.0,1.0,0.0,5.0,0.29817,2.0,0.18239,3.25,4.0,295.0,5.0,940.0,3.0,27.0,4.0,8.0,2.0,12.77,4.0,0.992575,3.0,8.0,1.0,0.0,3.0,3.0,0.0294,3.27,1.0,1.0,0.0,1.0,1.0,2.33,5.0,5850.0,1.0,0.0,1.0,0.0,3.83,4.0,8.0,5.0,940.0,3.0,114.035612,4.0,8.0,3.0,8.0,4.0,0.992575,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.04
RK_Vivaldi,2.79,3.5,4.0,77.0,3.0,6.65,1.5,2.0,25.0,1.0,12.0,2.2,2.0,0.12735,1.0,0.0,4.0,0.191125,3.0,0.296738,1.0,5.056147,3.0,3.0,1.23,2.55,2.5,2.0,1.805195,3.0,0.124142,2.67,1025.0,2.0,2.0,114.570013,4.0,0.134,1.83,1.0,10.0,10.0,1.0,1.0,19.0,1.0,1.0,2.0,6.0,5.0,1.017944,4.0,4.0,37.43,2.75,4.33,4.0,25.0,5.0,12.0,4.0,0.57,3.33,114.570013,2.0,1025.0,2.0,4.0,4.0,4.0,0.004,3.0,0.097566,5.0,0.814815,1.88,1.0,10.0,1.0,10.0,1.0,19.0,1.0,1.0,3.0,6.65,5.0,1.017944,2.0,6.0,1.0,0.0,5.0,5.0,0.0467,3.635,2.0,1.0,0.0,3.0,2.090047,3.33,2.0,1025.0,4.0,3.609785,4.0,4.0,1.83,1.0,1.0,1.0,10.0,1.0,0.885118,1.0,1.0,2.0,6.0,5.0,1.017944,1.75,2.0,0.22,2.0,0.22,2.0,0.22,1.0,0.0,2.23
RK_Kromme Mijdrechtbuurt,2.79,3.5,4.0,76.0,3.0,9.68,2.0,3.0,32.0,1.0,19.0,2.2,2.0,0.169293,3.0,4.164535,2.0,0.016338,2.0,0.100889,2.0,5.0,3.0,3.0,1.114,2.675,1.5,2.0,1.946721,1.0,0.562715,2.0,2505.0,4.0,1.0,37.819079,1.0,0.407,3.83,4.0,375.0,280.0,3.0,4.0,31.0,4.0,9.0,4.0,14.0,4.0,1.001267,3.0,3.0,36.59,2.58,3.67,3.0,32.0,5.0,19.0,3.0,0.8375,3.33,37.819079,4.0,2505.0,1.0,1.0,0.0,5.0,0.026,5.0,0.454839,4.0,0.309524,3.75,4.0,375.0,3.0,280.0,4.0,31.0,4.0,9.0,3.0,9.68,4.0,1.001267,4.0,14.0,4.0,0.548341,4.0,4.0,0.0378,3.6875,1.0,1.0,0.0,1.0,1.0,3.0,4.0,2505.0,4.0,3.057087,1.0,0.0,3.83,4.0,9.0,3.0,280.0,4.0,184.364535,4.0,9.0,4.0,14.0,4.0,1.001267,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.21
RK_Westelijke eilanden,2.79,2.0,3.0,58.0,1.0,32.1,2.0,2.0,24.0,2.0,22.0,2.2,2.0,0.154028,3.0,5.144944,1.0,0.0,2.0,0.164264,3.0,3.127374,5.0,5.0,1.532,2.8,3.0,3.0,2.094567,3.0,0.194442,3.0,2920.0,4.0,3.0,278.754081,2.0,0.339,3.83,5.0,570.0,280.0,3.0,4.0,30.0,3.0,7.0,4.0,11.0,4.0,0.993072,3.0,3.0,36.62,3.21,3.0,4.0,24.0,4.0,22.0,1.0,1.225714,2.17,278.754081,4.0,2920.0,3.0,1.0,0.0,1.0,0.0,2.0,0.012835,2.0,0.145658,3.63,5.0,570.0,3.0,280.0,4.0,30.0,3.0,7.0,1.0,32.1,4.0,0.993072,4.0,11.0,5.0,0.824029,1.0,1.0,0.0029,2.45,3.0,4.0,11.459452,2.0,1.606451,2.67,4.0,2920.0,3.0,3.0,1.0,0.0,3.83,5.0,7.0,3.0,280.0,4.0,204.061236,3.0,7.0,4.0,11.0,4.0,0.993072,1.25,2.0,0.42,1.0,0.0,1.0,0.0,1.0,0.0,2.69
RK_Noordwestkwadrant Indische buurt Noord,2.79,3.5,4.0,78.0,3.0,6.54,2.5,4.0,41.0,1.0,16.0,1.6,2.0,0.12285,1.0,0.395833,2.0,0.012613,1.0,0.091349,2.0,4.364607,4.0,4.0,1.427143,2.9,2.0,3.0,2.198748,1.0,0.554699,3.33,3900.0,5.0,3.0,211.819972,2.0,0.335,4.17,4.0,295.0,800.0,5.0,3.0,28.0,4.0,9.0,4.0,13.0,5.0,1.988682,3.0,3.0,36.59,3.13,3.0,2.0,41.0,5.0,16.0,2.0,1.193333,2.67,211.819972,5.0,3900.0,3.0,1.0,0.0,4.0,0.013,2.0,0.023539,1.0,0.069196,4.13,4.0,295.0,5.0,800.0,3.0,28.0,4.0,9.0,3.0,6.54,5.0,1.988682,4.0,13.0,5.0,0.99958,1.0,1.0,0.0052,2.7,1.5,1.0,347.0,2.0,1.553082,3.0,5.0,3900.0,3.0,3.0,1.0,0.0,4.17,4.0,9.0,5.0,800.0,3.0,145.128203,4.0,9.0,4.0,13.0,5.0,1.988682,1.0,1.0,0.1,1.0,0.16,1.0,0.0,1.0,0.0,2.42
RK_Hoofdcentrum Zuidoost,2.78,4.5,5.0,88.0,4.0,3.84,1.0,1.0,2.0,1.0,12.0,3.2,4.0,0.404275,1.0,0.0,3.0,0.082568,5.0,0.548562,3.0,3.001614,3.0,3.0,1.1,2.925,3.5,2.0,1.3,5.0,0.002328,2.0,40.0,1.0,2.0,110.9199,3.0,0.204,1.67,1.0,0.0,0.0,1.0,1.0,18.0,1.0,3.0,1.0,0.0,5.0,2.982504,4.0,4.0,37.81,2.79,4.33,5.0,2.0,5.0,12.0,3.0,0.0,2.83,110.9199,1.0,40.0,2.0,1.0,1.0,5.0,0.027,3.0,0.084127,5.0,0.8125,1.88,1.0,0.0,1.0,0.0,1.0,18.0,1.0,3.0,4.0,3.84,5.0,2.982504,1.0,0.0,1.0,0.0,3.0,3.0,0.0207,3.01,2.5,2.0,31.101876,3.0,2.0684,2.33,1.0,40.0,5.0,4.226122,1.0,1.0,1.67,1.0,3.0,1.0,0.0,1.0,1.118814,1.0,3.0,1.0,0.0,5.0,2.982504,3.0,3.0,1.24,3.0,1.24,3.0,1.24,3.0,0.83,2.38
RK_IJsbaanpad e0o0,2.78,2.0,3.0,55.0,1.0,27.87,2.5,2.0,22.0,3.0,38.0,3.0,3.0,0.280505,1.0,0.19,5.0,0.41832,4.0,0.305464,2.0,5.0,3.0,3.0,1.17,2.625,4.0,4.0,3.009091,4.0,0.058306,2.33,400.0,2.0,1.0,53.775318,4.0,0.136,2.33,2.0,50.0,30.0,2.0,3.0,27.0,1.0,3.0,2.0,2.0,4.0,1.000997,3.0,3.0,36.28,2.92,3.33,4.0,22.0,3.0,38.0,3.0,0.8,2.33,53.775318,2.0,400.0,1.0,1.0,1.0,1.0,0.0,5.0,0.279644,4.0,0.380952,2.0,2.0,50.0,2.0,30.0,3.0,27.0,1.0,3.0,1.0,27.87,4.0,1.000997,2.0,2.0,1.0,0.0,3.0,3.0,0.0283,2.665,3.0,4.0,5.729577,2.0,1.725176,2.33,2.0,400.0,4.0,3.216255,1.0,1.0,2.33,2.0,3.0,2.0,30.0,3.0,22.305011,1.0,3.0,2.0,2.0,4.0,1.000997,4.0,4.0,2.43,4.0,2.99,4.0,2.99,4.0,3.0,2.92
RK_Sportpark Middenmeer Zuid,2.78,3.0,3.0,52.0,3.0,5.91,4.5,5.0,51.0,4.0,48.0,3.4,2.0,0.130211,2.0,0.929348,5.0,0.805858,5.0,1.333622,3.0,4.0,1.0,1.0,0.68,2.975,2.0,2.0,1.929577,2.0,0.274852,1.33,305.0,1.0,1.0,12.198974,2.0,0.396,3.0,3.0,155.0,10.0,1.0,5.0,38.0,5.0,15.0,2.0,6.0,2.0,0.003415,2.0,2.0,35.76,2.08,2.33,1.0,51.0,2.0,48.0,4.0,0.31,1.83,12.198974,1.0,305.0,1.0,1.0,0.0,1.0,0.0,3.0,0.098103,4.0,0.372093,2.75,3.0,155.0,1.0,10.0,5.0,38.0,5.0,15.0,3.0,5.91,2.0,0.003415,2.0,6.0,1.0,0.0,5.0,5.0,0.0426,2.9775,3.0,1.0,230.822775,5.0,2.56338,2.33,1.0,305.0,5.0,5.0,1.0,0.0,3.0,3.0,15.0,1.0,10.0,5.0,70.525924,5.0,15.0,2.0,6.0,2.0,0.003415,4.0,5.0,4.92,5.0,4.92,5.0,4.92,1.0,0.03,3.08
RK_Hogewey Zuid,2.78,1.5,2.0,40.0,1.0,37.54,4.0,4.0,46.0,4.0,44.0,2.6,2.0,0.141865,2.0,1.284649,1.0,0.0,5.0,0.812293,3.0,3.265975,3.0,3.0,1.1,2.775,2.5,2.0,1.471751,3.0,0.249365,2.0,1895.0,3.0,1.0,0.0,2.0,0.32,3.83,5.0,550.0,540.0,4.0,5.0,39.0,5.0,16.0,3.0,10.0,1.0,0.0,3.0,3.0,36.37,2.83,2.33,2.0,46.0,2.0,44.0,3.0,0.0,2.0,0.0,3.0,1895.0,1.0,1.0,1.0,1.0,0.0,4.0,0.19887,2.0,0.116592,3.5,5.0,550.0,4.0,540.0,5.0,39.0,5.0,16.0,1.0,37.54,1.0,0.0,3.0,10.0,4.0,0.794042,2.0,2.0,0.0165,2.4575,3.0,1.0,59.053648,5.0,2.502766,2.67,3.0,1895.0,4.0,3.944022,1.0,1.0,3.83,5.0,16.0,4.0,540.0,5.0,0.0,5.0,16.0,3.0,10.0,1.0,0.0,2.75,3.0,1.12,3.0,1.17,3.0,1.1,2.0,0.25,3.06
RK_Weesperzijde Midden/Zuid,2.78,2.0,3.0,60.0,1.0,22.9,3.0,4.0,47.0,2.0,26.0,2.8,2.0,0.142009,3.0,5.104519,3.0,0.044516,4.0,0.33253,2.0,4.985369,4.0,4.0,1.268182,2.95,2.5,3.0,2.435203,2.0,0.454421,2.67,3265.0,5.0,2.0,109.808423,1.0,0.412,3.33,4.0,390.0,360.0,4.0,2.0,26.0,3.0,6.0,3.0,9.0,4.0,0.98779,3.0,3.0,36.55,2.88,2.67,2.0,47.0,4.0,26.0,2.0,0.982308,2.17,109.808423,5.0,3265.0,2.0,1.0,0.0,1.0,0.0,1.0,0.001132,3.0,0.220588,3.13,4.0,390.0,4.0,360.0,2.0,26.0,3.0,6.0,1.0,22.9,4.0,0.98779,3.0,9.0,4.0,0.377698,1.0,1.0,0.0066,2.2425,3.5,4.0,9.592562,3.0,1.958434,3.33,5.0,3265.0,4.0,3.16126,1.0,0.0,3.33,4.0,6.0,4.0,360.0,2.0,158.424724,3.0,6.0,3.0,9.0,4.0,0.98779,2.0,2.0,0.46,2.0,0.28,2.0,0.27,2.0,0.21,3.04
RK_Marnixbuurt Noord,2.78,2.5,4.0,64.0,1.0,24.22,2.0,2.0,25.0,2.0,21.0,2.8,2.0,0.195379,1.0,0.185754,3.0,0.073571,4.0,0.363913,4.0,2.748174,5.0,5.0,1.68,3.075,1.5,2.0,1.399015,1.0,0.570249,3.0,1455.0,3.0,3.0,260.926181,3.0,0.251,3.33,3.0,255.0,170.0,3.0,4.0,32.0,4.0,10.0,5.0,15.0,1.0,0.000928,4.0,4.0,37.72,2.96,3.33,4.0,25.0,4.0,21.0,2.0,1.17,2.0,260.926181,3.0,1455.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.22905,3.25,3.0,255.0,3.0,170.0,4.0,32.0,4.0,10.0,1.0,24.22,1.0,0.000928,5.0,15.0,5.0,0.945143,1.0,1.0,0.0036,2.395,3.5,4.0,6.151121,3.0,1.958749,2.33,3.0,1455.0,3.0,3.0,1.0,0.0,3.33,3.0,10.0,3.0,170.0,4.0,135.481043,4.0,10.0,5.0,15.0,1.0,0.000928,1.5,3.0,0.6,1.0,0.04,1.0,0.0,1.0,0.0,2.67
RK_Ecowijk,2.78,4.0,4.0,66.0,4.0,4.93,4.0,5.0,55.0,3.0,38.0,2.6,2.0,0.169054,1.0,0.0,1.0,0.0,5.0,0.747483,4.0,3.0,3.0,3.0,1.1,3.4,2.0,1.0,1.0,3.0,0.192746,2.0,1255.0,3.0,1.0,41.014622,2.0,0.316,3.17,3.0,160.0,310.0,4.0,3.0,29.0,4.0,8.0,3.0,8.0,2.0,0.011737,4.0,4.0,37.55,2.79,2.33,1.0,55.0,3.0,38.0,3.0,0.0,1.67,41.014622,3.0,1255.0,1.0,1.0,0.0,1.0,0.0,1.0,0.004896,3.0,0.210526,3.38,3.0,160.0,4.0,310.0,3.0,29.0,4.0,8.0,4.0,4.93,2.0,0.011737,3.0,8.0,4.0,0.686399,2.0,2.0,0.0116,2.345,3.0,3.0,12.132189,3.0,2.150725,2.67,3.0,1255.0,4.0,3.335364,1.0,0.0,3.17,3.0,8.0,4.0,310.0,3.0,44.69896,4.0,8.0,3.0,8.0,2.0,0.011737,1.5,3.0,0.56,1.0,0.0,1.0,0.0,1.0,0.0,2.59
RK_Prinses Irenebuurt,2.77,3.0,3.0,58.0,3.0,8.2,4.5,5.0,51.0,4.0,42.0,2.6,2.0,0.181433,1.0,0.0,3.0,0.064486,5.0,0.75022,2.0,5.0,5.0,5.0,1.575455,3.775,3.5,2.0,1.567568,5.0,0.001383,2.0,1400.0,3.0,1.0,35.643884,2.0,0.375,2.67,4.0,320.0,100.0,2.0,2.0,26.0,2.0,5.0,2.0,4.0,4.0,0.036273,2.0,2.0,35.88,2.54,1.67,1.0,51.0,2.0,42.0,2.0,1.123704,2.17,35.643884,3.0,1400.0,1.0,1.0,0.0,1.0,0.0,4.0,0.231473,3.0,0.227513,2.5,4.0,320.0,2.0,100.0,2.0,26.0,2.0,5.0,3.0,8.2,4.0,0.036273,2.0,4.0,1.0,0.0,3.0,3.0,0.0279,2.335,3.5,3.0,12.135346,4.0,2.319572,2.33,3.0,1400.0,3.0,3.0,1.0,0.0,2.67,4.0,5.0,2.0,100.0,2.0,157.287717,2.0,5.0,2.0,4.0,4.0,0.036273,1.25,2.0,0.21,1.0,0.07,1.0,0.07,1.0,0.0,2.44
RK_Sloterdijk III West,2.77,3.5,4.0,70.0,3.0,6.52,2.5,2.0,30.0,3.0,31.0,3.0,2.0,0.102815,1.0,0.0,4.0,0.144921,5.0,0.940392,3.0,3.762702,5.0,5.0,1.551429,3.5,4.5,4.0,3.255102,5.0,0.001097,2.33,130.0,1.0,1.0,15.443554,5.0,0.078,1.67,1.0,0.0,0.0,1.0,3.0,27.0,3.0,6.0,1.0,0.0,1.0,0.0,2.0,2.0,35.78,2.63,3.0,4.0,30.0,3.0,31.0,2.0,1.196364,1.83,15.443554,1.0,130.0,1.0,1.0,0.0,1.0,0.0,4.0,0.183349,3.0,0.223507,1.75,1.0,0.0,1.0,0.0,3.0,27.0,3.0,6.0,3.0,6.52,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0525,2.895,3.0,3.0,15.969737,3.0,2.058284,2.0,1.0,130.0,4.0,3.006839,1.0,0.0,1.67,1.0,6.0,1.0,0.0,3.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,1.5,3.0,0.58,1.0,0.03,1.0,0.0,1.0,0.0,2.04
RK_Amstel III deel C/D Zuid,2.77,4.5,5.0,85.0,4.0,4.82,1.0,1.0,2.0,1.0,18.0,3.6,4.0,0.424898,1.0,0.202128,3.0,0.097721,5.0,0.771689,5.0,1.450227,4.0,4.0,1.2525,3.275,1.5,3.0,2.016949,0.0,0.011989,2.67,0.0,1.0,2.0,110.9199,5.0,0.044,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.001291,3.0,3.0,36.55,2.04,4.0,5.0,2.0,5.0,18.0,2.0,1.028,3.0,110.9199,1.0,0.0,2.0,5.0,5.0,1.0,0.0,4.0,0.257716,5.0,0.666667,1.38,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.82,1.0,0.001291,1.0,0.0,1.0,0.0,4.0,4.0,0.0361,3.095,3.0,3.0,22.494036,3.0,2.182274,3.67,1.0,0.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.001291,3.0,3.0,1.13,3.0,1.13,3.0,1.13,3.0,0.94,2.67
RK_Burgemeester Tellegenbuurt West,2.77,4.0,4.0,73.0,4.0,4.37,3.0,4.0,49.0,2.0,21.0,1.8,2.0,0.197336,2.0,1.833384,2.0,0.013638,1.0,0.072796,2.0,4.740977,3.0,3.0,1.22,2.95,2.0,3.0,2.548336,1.0,0.553987,2.0,2170.0,4.0,1.0,80.179137,1.0,0.438,4.33,4.0,415.0,380.0,4.0,5.0,35.0,5.0,13.0,5.0,19.0,3.0,0.021851,3.0,3.0,36.05,2.83,2.67,2.0,49.0,4.0,21.0,2.0,0.9325,1.67,80.179137,4.0,2170.0,1.0,1.0,0.0,1.0,0.0,2.0,0.025123,1.0,0.030864,4.38,4.0,415.0,4.0,380.0,5.0,35.0,5.0,13.0,4.0,4.37,3.0,0.021851,5.0,19.0,5.0,0.999893,1.0,1.0,0.0075,2.43,3.5,4.0,10.417136,3.0,2.127508,2.67,4.0,2170.0,3.0,3.0,1.0,0.0,4.33,4.0,13.0,4.0,380.0,5.0,207.632458,5.0,13.0,5.0,19.0,3.0,0.021851,1.0,1.0,0.15,1.0,0.0,1.0,0.0,1.0,0.0,2.88
